wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
81,experiment,experiment,SDS,TTAB,9.54372229965752,0.06887246539984299,SDS_stock,50.0,38.17488919863008,TTAB_dilution_4,0.30000000000000004,45.91497693322865,115.91013386814126,0.0,,5,1,0.0391,244633.0,304182.0,0.8042323345891604
82,experiment,experiment,SDS,TTAB,2.285300178140111,13.643048687104494,SDS_dilution_0,10.0,45.70600356280222,TTAB_stock,50.0,54.57219474841798,99.7218016887798,0.0,,5,1,0.4385,55670.0,73951.0,0.752795770172141
83,experiment,experiment,SDS,TTAB,0.10574941940359912,0.2011993321537184,SDS_dilution_4,0.30000000000000004,70.49961293573273,TTAB_dilution_3,0.7000000000000001,57.48552347249097,72.0148635917763,0.0,,5,1,0.0483,259220.0,298347.0,0.8688540524959192
84,experiment,experiment,SDS,TTAB,2.1276712559647617,3.266907881019649,SDS_dilution_0,10.0,42.553425119295234,TTAB_dilution_0,10.0,65.33815762039299,92.10841726031177,0.0,,5,1,0.3759,21973.0,24624.0,0.8923408057179987
85,experiment,experiment,SDS,TTAB,2.6364570913121748,1.8442809163489342,SDS_dilution_0,10.0,52.72914182624349,TTAB_dilution_0,10.0,36.88561832697869,110.38523984677782,0.0,,5,1,0.6826,39603.0,51798.0,0.7645661994671609
86,experiment,experiment,SDS,TTAB,2.6364570913121748,4.348022638854459,SDS_dilution_0,10.0,52.72914182624349,TTAB_dilution_0,10.0,86.96045277708919,60.310405396667306,0.0,,5,1,0.4884,29333.0,37329.0,0.7857965656728013
87,experiment,experiment,SDS,TTAB,0.09166436571170543,7.170722000478926,SDS_dilution_4,0.30000000000000004,61.109577141136945,TTAB_stock,50.0,28.682888001915703,110.20753485694735,0.0,,5,1,0.0396,203580.0,254433.0,0.8001320583414887
88,experiment,experiment,SDS,TTAB,0.2011993321537184,5.016135398336671,SDS_dilution_3,0.7000000000000001,57.48552347249097,TTAB_stock,50.0,20.064541593346686,122.44993493416234,0.0,,5,1,0.0432,164253.0,190445.0,0.862469479377248
89,experiment,experiment,SDS,TTAB,0.038880855605633986,5.016135398336671,SDS_dilution_5,0.1,77.76171121126796,TTAB_stock,50.0,20.064541593346686,102.17374719538535,0.0,,5,1,0.0385,171900.0,201455.0,0.8532922985282073
90,experiment,experiment,SDS,TTAB,2.6364570913121748,2.7000198055406917,SDS_dilution_0,10.0,52.72914182624349,TTAB_dilution_0,10.0,54.00039611081384,93.27046206294267,0.0,,5,1,1.1635,64555.0,89499.0,0.7212929753405066
91,experiment,experiment,SDS,TTAB,18.157929979956837,2.1276712559647617,SDS_stock,50.0,72.63171991982735,TTAB_dilution_0,10.0,42.553425119295234,84.81485496087743,0.0,,5,1,0.3782,90974.0,123280.0,0.737946138870863
92,experiment,experiment,SDS,TTAB,8.272567887942383,0.011536589882287817,SDS_stock,50.0,33.09027155176953,TTAB_dilution_5,0.1,23.073179764575634,143.83654868365483,0.0,,5,1,0.039,237301.0,286218.0,0.8290918111369655
93,experiment,experiment,SDS,TTAB,13.643048687104494,0.01649191505214459,SDS_stock,50.0,54.57219474841798,TTAB_dilution_5,0.1,32.983830104289176,112.44397514729285,0.0,,5,1,0.0386,289068.0,371705.0,0.7776812257031785
94,experiment,experiment,SDS,TTAB,3.7688976406537598,10.250770747775846,SDS_dilution_0,10.0,75.3779528130752,TTAB_stock,50.0,41.00308299110338,83.61896419582142,0.0,,5,1,0.7234,23279.0,29172.0,0.7979912244618127
95,experiment,experiment,SDS,TTAB,8.885442624179529,0.025322317583562855,SDS_stock,50.0,35.541770496718115,TTAB_dilution_5,0.1,50.64463516712571,113.81359433615617,0.0,,5,1,0.038,240344.0,292804.0,0.8208357809319545
0,experiment,experiment,SDS,TTAB,0.16237170601161316,0.474341649025257,SDS_dilution_3,0.7000000000000001,46.391916003318045,TTAB_dilution_2,1.5,63.2455532033676,90.36253079331436,0.0,,5,1,0.0532,217028.0,249810.0,0.8687722669228614
1,experiment,experiment,SDS,TTAB,0.6780861815525842,0.5472285068892498,SDS_dilution_1,4.0,33.90430907762921,TTAB_dilution_2,1.5,72.96380091856665,93.13189000380414,0.0,,5,1,0.2989,95778.0,115748.0,0.8274700210802779
2,experiment,experiment,SDS,TTAB,9.54372229965752,0.04176135105115456,SDS_stock,50.0,38.17488919863008,TTAB_dilution_5,0.1,83.52270210230913,78.30240869906079,0.0,,5,1,0.0391,226043.0,282398.0,0.8004412212551081
3,experiment,experiment,SDS,TTAB,1.5986361092548398,1.0411594762651368,SDS_dilution_1,4.0,79.93180546274199,TTAB_dilution_1,4.0,52.057973813256844,68.01022072400116,0.0,,5,1,0.2707,64887.0,80326.0,0.8077957323905087
4,experiment,experiment,SDS,TTAB,2.1276712559647617,18.157929979956837,SDS_dilution_0,10.0,42.553425119295234,TTAB_stock,50.0,72.63171991982735,84.81485496087743,0.0,,5,1,0.3642,85319.0,113052.0,0.7546881081272335
5,experiment,experiment,SDS,TTAB,8.885442624179527,20.94805912900607,SDS_stock,50.0,35.54177049671811,TTAB_stock,50.0,83.79223651602427,80.66599298725762,0.0,,5,1,2.2292,24746.0,31916.0,0.7753477879433514
6,experiment,experiment,SDS,TTAB,1.1182939704198307,8.272567887942383,SDS_dilution_1,4.0,55.914698520991536,TTAB_stock,50.0,33.09027155176953,110.99502992723893,0.0,,5,1,0.0959,132647.0,166895.0,0.7947931334072321
7,experiment,experiment,SDS,TTAB,3.7688976406537607,2.178967581044647,SDS_dilution_0,10.0,75.37795281307521,TTAB_dilution_0,10.0,43.57935162089294,81.04269556603185,0.0,,5,1,0.4969,39831.0,50812.0,0.7838896323703062
8,experiment,experiment,SDS,TTAB,0.44162386271694787,0.8402355941329283,SDS_dilution_2,1.5,58.883181695593045,TTAB_dilution_1,4.0,42.011779706646415,99.10503859776054,0.0,,5,1,0.0861,145702.0,169988.0,0.8571310916064664
